language,length,count_words,average_word_length,count_ones,count_zeros,ratio_ones,ratio_zeros,frequency_11,frequency_00,entropy,valeur
"['100010', '11111', '1111', '111000', '0100', '00010', '0', '1110110', '111']",41,9,4.555555555555555,24,17,0.5853658536585366,0.4146341463414634,9,6,0.9788698505067784,0
"['101101', '00', '110101', '1', '1', '00', '1001011']",25,7,3.5714285714285716,14,11,0.56,0.44,4,3,0.9895875212220556,1
"['0111001', '0010', '11110', '100001', '101', '0', '00001']",31,7,4.428571428571429,14,17,0.4516129032258064,0.5483870967741935,4,6,0.9932338197397066,0
"['0', '10101', '10', '101', '1101', '0100010', '0000', '0110111', '0111011', '10']",42,10,4.2,22,20,0.5238095238095238,0.4761904761904761,6,4,0.998363672593813,0
"['1000', '100', '111', '1011110', '1100', '010', '0110', '10']",30,8,3.75,16,14,0.5333333333333333,0.4666666666666667,6,4,0.9967916319816366,0
"['0101000', '101101', '000100', '0010111', '1010100', '1', '1111100', '00110', '0', '00']",49,10,4.9,22,27,0.4489795918367347,0.5510204081632653,7,9,0.992476003943082,0
"['010010', '1', '0010100', '110110', '010', '010', '110', '1101001', '0000']",40,9,4.444444444444445,17,23,0.425,0.575,4,8,0.983708262623186,0
"['000110', '11000']",11,2,5.5,4,7,0.3636363636363636,0.6363636363636364,2,2,0.94566030460064,1
"['10', '011101', '0111', '1', '1000', '111', '1']",21,7,3.0,14,7,0.6666666666666666,0.3333333333333333,5,2,0.9182958340544896,0
"['0', '0', '000001', '11', '0101', '0001010', '0', '000001', '1110011']",35,9,3.888888888888889,13,22,0.3714285714285714,0.6285714285714286,4,8,0.9517626756348312,0
"['1', '11', '111', '01', '01', '00']",12,6,2.0,8,4,0.6666666666666666,0.3333333333333333,3,1,0.9182958340544896,0
"['0011', '101', '0111', '110', '11101', '111', '00000']",27,7,3.857142857142857,16,11,0.5925925925925926,0.4074074074074074,6,3,0.975119064940866,0
"['001', '0010', '11000', '01', '0010', '1', '1010', '001', '00']",28,9,3.111111111111111,10,18,0.3571428571428571,0.6428571428571429,2,7,0.9402859586706313,0
"['1001111', '10111']",12,2,6.0,9,3,0.75,0.25,3,1,0.8112781244591328,1
"['011', '01', '01', '1001', '00']",13,5,2.6,6,7,0.4615384615384615,0.5384615384615384,2,2,0.9957274520849256,1
"['011010', '1010', '111011', '1000', '1', '0011100', '1', '10110', '001101', '11001']",45,10,4.5,25,20,0.5555555555555556,0.4444444444444444,8,5,0.9910760598382222,0
"['110101', '001001', '100111', '010', '00', '1111', '0100101', '0']",35,8,4.375,18,17,0.5142857142857142,0.4857142857142857,5,5,0.9994110647387552,0
"['1010111', '1111011', '1100']",18,3,6.0,13,5,0.7222222222222222,0.2777777777777778,5,1,0.8524051786494786,1
"['01', '111', '001', '10', '000', '01001', '00010']",23,7,3.2857142857142856,9,14,0.391304347826087,0.6086956521739131,3,5,0.9656361333706098,0
"['0101', '01100', '100001', '0011']",19,4,4.75,8,11,0.4210526315789473,0.5789473684210527,2,4,0.9819407868640976,1
"['101011', '0', '101100', '011', '1001101', '0101', '1', '10100', '00', '11111']",40,10,4.0,23,17,0.575,0.425,7,4,0.983708262623186,0
"['100', '000000', '00000', '001', '001011', '1000110', '0111', '101110', '000101', '1101']",50,10,5.0,20,30,0.4,0.6,6,12,0.9709505944546686,0
"['0011111', '01101', '10000', '1', '101']",21,5,4.2,12,9,0.5714285714285714,0.4285714285714285,5,3,0.9852281360342516,0
"['0111', '001011']",10,2,5.0,6,4,0.6,0.4,2,1,0.9709505944546686,1
"['0111', '1101011', '0000100', '10', '10111', '1001', '10100', '011', '1010010']",44,9,4.888888888888889,23,21,0.5227272727272727,0.4772727272727273,7,6,0.9985090989176322,0
"['1001', '0110', '110', '10111', '0', '0000', '110', '01', '00011']",31,9,3.4444444444444446,15,16,0.4838709677419355,0.5161290322580645,5,5,0.9992492479956564,0
"['01101', '1', '1011111', '01', '0', '000010']",22,6,3.6666666666666665,12,10,0.5454545454545454,0.4545454545454545,4,2,0.9940302114769564,0
"['11', '00101', '00010']",12,3,4.0,5,7,0.4166666666666667,0.5833333333333334,1,2,0.9798687566511528,1
"['1111', '00', '010011', '000', '1', '0100', '100', '100100']",29,8,3.625,12,17,0.4137931034482758,0.5862068965517241,3,7,0.9784493292686188,0
"['0', '0', '000', '0000110', '001']",15,5,3.0,3,12,0.2,0.8,1,5,0.7219280948873623,0
"['1', '10', '11', '0', '01110', '00', '011']",16,7,2.2857142857142856,9,7,0.5625,0.4375,4,3,0.9886994082884974,0
"['111', '0', '11010', '00', '110111', '0001', '001101', '1110011']",34,8,4.25,20,14,0.5882352941176471,0.4117647058823529,8,4,0.9774178175281716,0
['01101'],5,1,5.0,3,2,0.6,0.4,1,0,0.9709505944546686,1
"['0010', '01', '00', '0', '0001', '1111001', '0111101', '0', '0001011', '0000111']",42,10,4.2,19,23,0.4523809523809524,0.5476190476190477,6,10,0.9934472383802028,0
"['01000', '1011100', '101010', '011110', '0011', '0010', '00']",34,7,4.857142857142857,15,19,0.4411764705882353,0.5588235294117647,4,6,0.9899927915575186,1
"['10111', '100', '0110101', '1100101']",22,4,5.5,13,9,0.5909090909090909,0.4090909090909091,4,2,0.9760206482366148,1
"['0110', '011', '11', '11110', '001010', '111', '001', '110001']",32,8,4.0,19,13,0.59375,0.40625,7,4,0.9744894033980523,0
"['100111', '1101000', '1010001', '0', '11001', '1111', '011001', '0001']",40,8,5.0,21,19,0.525,0.475,6,6,0.99819587904281,0
"['1001101', '1111010']",14,2,7.0,9,5,0.6428571428571429,0.3571428571428571,3,1,0.9402859586706313,1
"['0', '0', '001111', '1011', '000010']",18,5,3.6,8,10,0.4444444444444444,0.5555555555555556,3,4,0.9910760598382222,1
"['0110000', '1010100', '11', '0', '01111', '11', '1101', '011']",31,8,3.875,18,13,0.5806451612903226,0.4193548387096774,7,4,0.9811522341999132,0
"['100001', '10101', '110', '011', '101', '11']",22,6,3.6666666666666665,13,9,0.5909090909090909,0.4090909090909091,4,3,0.9760206482366148,0
"['0101001', '01000', '110111', '1010', '111', '111', '0', '01', '001011']",37,9,4.111111111111111,21,16,0.5675675675675675,0.4324324324324324,7,4,0.9867867202680318,0
"['00100', '0', '11000', '100', '100']",17,5,3.4,5,12,0.2941176470588235,0.7058823529411765,1,5,0.8739810481273578,0
"['0010', '0']",5,2,2.5,1,4,0.2,0.8,0,2,0.7219280948873623,1
"['111', '0100011', '000011', '0']",17,4,4.25,8,9,0.4705882352941176,0.5294117647058824,3,3,0.9975025463691152,1
"['0110111', '0000', '0101', '111000', '1110', '00010', '1']",31,7,4.428571428571429,15,16,0.4838709677419355,0.5161290322580645,5,5,0.9992492479956564,0
"['01001', '10', '00100', '1010000', '0111111', '0100011', '1010011', '0']",41,8,5.125,19,22,0.4634146341463415,0.5365853658536586,6,7,0.9961344835095796,0
"['1', '1010011', '101', '10011', '1111110', '01010', '011001', '101001']",40,8,5.0,24,16,0.6,0.4,9,6,0.9709505944546686,0
"['001', '0100']",7,2,3.5,2,5,0.2857142857142857,0.7142857142857143,0,2,0.863120568566631,1
['1010101'],7,1,7.0,4,3,0.5714285714285714,0.4285714285714285,0,0,0.9852281360342516,1
"['1010', '00110', '1011', '1111111', '0101010', '10', '111', '00111']",37,8,4.625,24,13,0.6486486486486487,0.3513513513513513,7,2,0.9352691398683566,0
"['00101', '0110', '011111', '000110', '1', '000', '111', '010', '11111']",36,9,4.0,21,15,0.5833333333333334,0.4166666666666667,7,4,0.9798687566511528,0
"['1', '1000']",5,2,2.5,2,3,0.4,0.6,1,1,0.9709505944546686,1
"['111110', '0']",7,2,3.5,5,2,0.7142857142857143,0.2857142857142857,2,1,0.863120568566631,1
"['0111001', '001', '011101', '001']",19,4,4.75,10,9,0.5263157894736842,0.4736842105263157,2,3,0.9980008838722996,1
['0010'],4,1,4.0,1,3,0.25,0.75,0,1,0.8112781244591328,1
['11'],2,1,2.0,2,0,1.0,0.0,1,0,-0.0,1
"['000100', '0', '10000', '0110', '1001', '101111', '1011001', '001', '0001']",40,9,4.444444444444445,17,23,0.425,0.575,5,8,0.983708262623186,0
"['101', '1010']",7,2,3.5,4,3,0.5714285714285714,0.4285714285714285,1,0,0.9852281360342516,1
"['110010', '0', '10101', '0']",13,4,3.25,6,7,0.4615384615384615,0.5384615384615384,1,2,0.9957274520849256,1
"['0', '1', '1011', '0', '1100101', '10']",16,6,2.6666666666666665,9,7,0.5625,0.4375,4,1,0.9886994082884974,0
"['111', '1010', '101111', '101', '0101', '01']",22,6,3.6666666666666665,15,7,0.6818181818181818,0.3181818181818182,4,0,0.9023932827949788,0
"['000', '0010000', '1110', '10101', '001111', '00', '0']",28,7,4.0,11,17,0.3928571428571428,0.6071428571428571,3,6,0.9666186325481028,0
"['0100111', '01010', '110', '111', '1010111', '1001010', '0', '011', '0111001']",43,9,4.777777777777778,25,18,0.5813953488372093,0.4186046511627907,8,4,0.9807983646944296,0
['11000'],5,1,5.0,2,3,0.4,0.6,1,1,0.9709505944546686,1
"['00', '001', '1101100', '11', '111101', '000001', '1', '1100101', '101']",37,9,4.111111111111111,20,17,0.5405405405405406,0.4594594594594595,8,6,0.9952525494396792,0
"['101', '0000', '0111100', '0100', '11111', '01', '001101']",31,7,4.428571428571429,16,15,0.5161290322580645,0.4838709677419355,5,5,0.9992492479956564,1
"['10111', '0101011', '011110', '1110100', '00', '11', '110000', '1100100', '0000']",46,9,5.111111111111111,23,23,0.5,0.5,8,8,1.0,0
"['1000101', '100', '1', '01001', '0101', '1']",21,6,3.5,10,11,0.4761904761904761,0.5238095238095238,2,3,0.998363672593813,0
"['001', '100011', '1']",10,3,3.3333333333333335,5,5,0.5,0.5,2,2,1.0,1
"['100', '1', '111001', '0111', '0', '0011']",19,6,3.1666666666666665,11,8,0.5789473684210527,0.4210526315789473,4,3,0.9819407868640976,0
"['1111100', '111', '11', '1000000', '111010']",25,5,5.0,15,10,0.6,0.4,6,4,0.9709505944546686,0
['100'],3,1,3.0,1,2,0.3333333333333333,0.6666666666666666,0,1,0.9182958340544896,1
"['0000001', '0', '011', '10111', '111010']",22,5,4.4,11,11,0.5,0.5,4,4,1.0,1
"['001', '111111', '01000', '11111', '00']",21,5,4.2,13,8,0.6190476190476191,0.3809523809523809,5,3,0.9587118829771318,0
"['1', '1101100', '01', '10', '0111', '0011111', '10', '1011111', '1', '111']",36,10,3.6,26,10,0.7222222222222222,0.2777777777777778,11,3,0.8524051786494786,0
"['0', '01100', '1', '001110', '10', '0', '0', '0100110', '00', '1101111']",33,10,3.3,16,17,0.4848484848484848,0.5151515151515151,6,7,0.9993375041688848,0
"['00000', '0', '00110', '0', '000000']",18,5,3.6,2,16,0.1111111111111111,0.8888888888888888,1,8,0.5032583347756457,0
"['1', '1', '00', '0111010', '0']",12,5,2.4,6,6,0.5,0.5,2,2,1.0,0
"['0100001', '10', '1100110', '0010', '11', '10', '10110', '111010']",35,8,4.375,18,17,0.5142857142857142,0.4857142857142857,6,4,0.9994110647387552,0
"['00110', '100', '1010', '11', '101', '10']",19,6,3.1666666666666665,10,9,0.5263157894736842,0.4736842105263157,3,2,0.9980008838722996,0
"['1', '1001011', '1011100', '000', '01', '0']",21,6,3.5,10,11,0.4761904761904761,0.5238095238095238,3,4,0.998363672593813,0
['010101'],6,1,6.0,3,3,0.5,0.5,0,0,1.0,1
"['1100', '00011', '001', '10010', '000001', '01110', '00000', '111', '00', '110']",41,10,4.1,16,25,0.3902439024390244,0.6097560975609756,6,11,0.9649567669505684,0
['100101'],6,1,6.0,3,3,0.5,0.5,0,1,1.0,1
"['1', '101100', '01', '01001', '0100000', '01']",23,6,3.8333333333333335,9,14,0.391304347826087,0.6086956521739131,2,5,0.9656361333706098,1
"['1010010', '0001000', '1101', '111010', '1000', '01', '0000', '0111', '011110']",44,9,4.888888888888889,20,24,0.4545454545454545,0.5454545454545454,6,8,0.9940302114769564,0
"['101100', '0010010', '0', '0100011']",21,4,5.25,8,13,0.3809523809523809,0.6190476190476191,2,5,0.9587118829771318,1
"['001010', '1', '10101', '01', '1111100', '0', '1000000', '10', '01110', '1001001']",43,10,4.3,20,23,0.4651162790697674,0.5348837209302325,5,8,0.996485989886783,0
"['11111', '0000', '1']",10,3,3.3333333333333335,6,4,0.6,0.4,2,2,0.9709505944546686,0
"['1111', '110', '01000']",12,3,4.0,7,5,0.5833333333333334,0.4166666666666667,3,2,0.9798687566511528,1
"['11001', '1111110']",12,2,6.0,9,3,0.75,0.25,4,1,0.8112781244591328,1
"['011', '1010', '10']",9,3,3.0,5,4,0.5555555555555556,0.4444444444444444,1,0,0.9910760598382222,0
"['00', '001', '01', '000', '01001', '1111', '0', '000110']",26,8,3.25,10,16,0.3846153846153846,0.6153846153846154,3,7,0.961236604722876,0
['001010'],6,1,6.0,2,4,0.3333333333333333,0.6666666666666666,0,1,0.9182958340544896,1
"['00010', '11011', '1011', '0011', '100', '1']",22,6,3.6666666666666665,12,10,0.5454545454545454,0.4545454545454545,4,3,0.9940302114769564,0
"['0100', '10', '1110', '00', '111001', '0', '11', '1111', '010', '1001']",32,10,3.2,18,14,0.5625,0.4375,5,4,0.9886994082884974,0
['01010'],5,1,5.0,2,3,0.4,0.6,0,0,0.9709505944546686,1
"['1010100', '0', '1111', '011', '100']",18,5,3.6,10,8,0.5555555555555556,0.4444444444444444,3,2,0.9910760598382222,1
"['101', '011100', '01', '10000', '000000', '01', '111010', '101', '011101']",39,9,4.333333333333333,18,21,0.4615384615384615,0.5384615384615384,5,6,0.9957274520849256,1
"['00000', '11', '110011', '10', '100', '1110000', '110', '01', '010111']",36,9,4.0,18,18,0.5,0.5,6,7,1.0,0
"['011101', '0101']",10,2,5.0,6,4,0.6,0.4,1,0,0.9709505944546686,1
"['111', '100', '11', '100', '100']",14,5,2.8,8,6,0.5714285714285714,0.4285714285714285,3,3,0.9852281360342516,0
"['101', '01', '1010', '11']",11,4,2.75,7,4,0.6363636363636364,0.3636363636363636,2,0,0.94566030460064,0
"['111', '1111011', '111000']",16,3,5.333333333333333,12,4,0.75,0.25,5,1,0.8112781244591328,1
"['0', '1000', '000010', '101', '0', '0', '11', '000011', '01', '0']",27,10,2.7,9,18,0.3333333333333333,0.6666666666666666,2,6,0.9182958340544896,0
"['10000', '101', '000010']",14,3,4.666666666666667,4,10,0.2857142857142857,0.7142857142857143,0,4,0.863120568566631,1
"['110001', '011', '1', '0', '0', '1010011', '0011110', '00110', '010']",34,9,3.7777777777777777,17,17,0.5,0.5,6,6,1.0,0
"['1001110', '0111110', '1001', '00011']",23,4,5.75,13,10,0.5652173913043478,0.4347826086956521,4,4,0.9876925088958034,1
"['11000', '1010110', '0', '000', '1010']",20,5,4.0,8,12,0.4,0.6,2,3,0.9709505944546686,0
"['11010', '00', '1001000']",14,3,4.666666666666667,5,9,0.3571428571428571,0.6428571428571429,1,3,0.9402859586706313,1
"['010101', '101', '1000000', '010110', '0011', '11', '1110']",32,7,4.571428571428571,16,16,0.5,0.5,6,4,1.0,1
['1000101'],7,1,7.0,3,4,0.4285714285714285,0.5714285714285714,0,1,0.9852281360342516,1
['11010'],5,1,5.0,3,2,0.6,0.4,1,0,0.9709505944546686,1
"['100', '11101', '1010']",12,3,4.0,7,5,0.5833333333333334,0.4166666666666667,2,1,0.9798687566511528,1
"['00', '10101', '11110', '000', '000', '011010']",24,6,4.0,10,14,0.4166666666666667,0.5833333333333334,3,5,0.9798687566511528,0
"['100', '110', '11100', '1001']",15,4,3.75,8,7,0.5333333333333333,0.4666666666666667,2,3,0.9967916319816366,1
"['000', '00']",5,2,2.5,0,5,0.0,1.0,0,2,-0.0,0
['1011'],4,1,4.0,3,1,0.75,0.25,1,0,0.8112781244591328,1
"['010', '001', '001', '0', '1110001', '101010', '100', '010110']",32,8,4.0,14,18,0.4375,0.5625,3,4,0.9886994082884974,0
['0110110'],7,1,7.0,4,3,0.5714285714285714,0.4285714285714285,2,0,0.9852281360342516,1
"['0011100', '010100', '01', '101110', '10', '000']",26,6,4.333333333333333,11,15,0.4230769230769231,0.5769230769230769,3,5,0.9828586897127056,1
"['1', '001010', '011', '001111', '11101']",21,5,4.2,13,8,0.6190476190476191,0.3809523809523809,4,3,0.9587118829771318,0
"['011100', '101', '0', '0001100']",17,4,4.25,7,10,0.4117647058823529,0.5882352941176471,2,4,0.9774178175281716,1
"['1110010', '10', '010', '10']",14,4,3.5,7,7,0.5,0.5,1,2,1.0,1
"['100001', '10011', '001010', '0', '011111', '0001100', '01', '10', '01', '1011100']",44,10,4.4,21,23,0.4772727272727273,0.5227272727272727,8,9,0.9985090989176322,0
"['0100010', '0000', '0', '1101', '000']",19,5,3.8,5,14,0.2631578947368421,0.7368421052631579,1,5,0.8314743880097293,0
"['00', '1100', '10000', '1110110', '01', '111111', '0111']",30,7,4.285714285714286,18,12,0.6,0.4,7,5,0.9709505944546686,0
"['1', '011001', '00', '11']",11,4,2.75,6,5,0.5454545454545454,0.4545454545454545,2,2,0.9940302114769564,0
"['111101', '11', '1110', '00011']",17,4,4.25,12,5,0.7058823529411765,0.2941176470588235,6,2,0.8739810481273578,1
"['01', '1100', '010101', '0101', '00', '11', '11', '00000']",27,8,3.375,12,15,0.4444444444444444,0.5555555555555556,3,4,0.9910760598382222,0
"['10110', '1', '01', '010110']",14,4,3.5,8,6,0.5714285714285714,0.4285714285714285,2,0,0.9852281360342516,0
"['0', '0011', '0', '1111100', '0010', '0000001', '0001110', '0', '100110']",38,9,4.222222222222222,15,23,0.3947368421052631,0.6052631578947368,5,9,0.9677884628267678,0
"['101', '01']",5,2,2.5,3,2,0.6,0.4,0,0,0.9709505944546686,1
"['1010000', '0110011', '0000', '010001', '1000', '001', '11', '01']",35,8,4.375,13,22,0.3714285714285714,0.6285714285714286,4,8,0.9517626756348312,1
"['01111', '0110', '110', '0', '011']",16,5,3.2,10,6,0.625,0.375,5,1,0.954434002924965,0
"['01', '10001', '1111', '00110', '11001', '0100110', '0100011', '111', '00010', '000010']",49,10,4.9,23,26,0.4693877551020408,0.5306122448979592,8,9,0.9972943816462349,0
"['1', '000111', '000101', '0011100', '0110001', '1100', '1110101', '0010111', '01111']",50,9,5.555555555555555,27,23,0.54,0.46,8,7,0.9953784388202256,0
"['111100', '0100', '1010000']",17,3,5.666666666666667,7,10,0.4117647058823529,0.5882352941176471,2,4,0.9774178175281716,1
['1011'],4,1,4.0,3,1,0.75,0.25,1,0,0.8112781244591328,1
"['1111', '110', '0111']",11,3,3.6666666666666665,9,2,0.8181818181818182,0.1818181818181818,4,1,0.6840384356390417,1
"['101100', '0', '11', '0101110']",16,4,4.0,9,7,0.5625,0.4375,3,1,0.9886994082884974,1
"['10', '001101', '1', '00100', '000000', '0111', '1', '11', '110']",30,9,3.3333333333333335,14,16,0.4666666666666667,0.5333333333333333,6,6,0.9967916319816366,0
"['001000', '111', '111010', '0001', '101', '10111', '10', '000']",32,8,4.0,16,16,0.5,0.5,7,6,1.0,0
"['11001', '00000', '110', '01100']",18,4,4.5,7,11,0.3888888888888889,0.6111111111111112,3,5,0.964078764808229,1
"['010', '1101', '0110', '1', '010', '0011', '101101', '100', '110', '0001']",35,10,3.5,18,17,0.5142857142857142,0.4857142857142857,6,4,0.9994110647387552,0
['10010'],5,1,5.0,2,3,0.4,0.6,0,1,0.9709505944546686,1
['11101'],5,1,5.0,4,1,0.8,0.2,1,0,0.7219280948873623,1
"['100', '00001', '100110', '010', '110', '1010', '00111', '010', '0101111', '110']",42,10,4.2,21,21,0.5,0.5,7,7,1.0,0
"['101010', '1000100', '1000', '10', '101', '111']",25,6,4.166666666666667,12,13,0.48,0.52,2,3,0.9988455359952018,0
"['0', '0', '0010101', '011', '1110', '0001110', '110101']",29,7,4.142857142857143,15,14,0.5172413793103449,0.4827586206896552,4,4,0.9991421039919088,0
"['110010', '0', '011', '00101', '10', '11110', '10111', '1001', '01', '000']",36,10,3.6,19,17,0.5277777777777778,0.4722222222222222,7,5,0.997772472089982,0
"['01', '11011', '0101010']",14,3,4.666666666666667,8,6,0.5714285714285714,0.4285714285714285,2,0,0.9852281360342516,1
"['10000', '1000', '101001', '0001']",19,4,4.75,6,13,0.3157894736842105,0.6842105263157895,0,5,0.8997437586982626,1
"['1011100', '101000']",13,2,6.5,6,7,0.4615384615384615,0.5384615384615384,1,2,0.9957274520849256,1
"['010', '11', '0110', '110000']",15,4,3.75,7,8,0.4666666666666667,0.5333333333333333,3,2,0.9967916319816366,1
"['00', '1110111', '1011', '100010', '100', '0111011', '1001001', '0011000', '0010']",47,9,5.222222222222222,23,24,0.4893617021276595,0.5106382978723404,7,8,0.9996734260048916,0
"['001', '1', '1010100', '01111']",16,4,4.0,9,7,0.5625,0.4375,3,2,0.9886994082884974,1
"['001111', '1010', '011010', '010011', '001', '011', '0110010', '011110']",41,8,5.125,22,19,0.5365853658536586,0.4634146341463415,8,7,0.9961344835095796,0
['11011'],5,1,5.0,4,1,0.8,0.2,2,0,0.7219280948873623,1
"['110001', '0', '001011', '00100', '01101', '1', '000101', '0010', '11111', '001']",42,10,4.2,20,22,0.4761904761904761,0.5238095238095238,6,7,0.998363672593813,0
"['10011', '011100', '11', '0', '011111', '101010']",26,6,4.333333333333333,16,10,0.6153846153846154,0.3846153846153846,6,3,0.961236604722876,0
"['10', '101101', '00', '00', '100100', '111100', '1', '1', '0001']",30,9,3.3333333333333335,14,16,0.4666666666666667,0.5333333333333333,4,6,0.9967916319816366,0
"['111111', '011', '10101']",14,3,4.666666666666667,11,3,0.7857142857142857,0.2142857142857142,4,0,0.74959525725948,1
"['000', '101', '0', '001']",10,4,2.5,3,7,0.3,0.7,0,2,0.8812908992306927,0
"['10010', '1001', '011']",12,3,4.0,6,6,0.5,0.5,1,2,1.0,1
"['0000011', '100', '0111']",14,3,4.666666666666667,6,8,0.4285714285714285,0.5714285714285714,2,3,0.9852281360342516,1
"['0010001', '1110001', '10101', '111101', '00']",27,5,5.4,14,13,0.5185185185185185,0.4814814814814814,5,4,0.9990102708804812,1
